country_code,country,year,cambio_lcu_usd,classe_trabalhadora,desemprego_pct,esperanca_de_vida,pib_per_capita_usd,populacao,usd_to_eur_master,pib_per_capita_eur,pop_abs_var,pib_pc_eur_abs_var,desemprego_abs_var,esperanca_de_vida_abs_var,pop_pc_crescimento,pib_pc_eur_crescimento,desemprego_absoluto,pib_crescimento_med_25y
AUT,Austria,2019,0.893276257067409,4627750.0,4.56,81.8951219512195,49885.9947355204,8879920.0,0.893276257067409,44561.97465743013,39399.0,1212.2312429858284,-0.3730000000000002,0.20243902439018768,0.44566377931798407,2.796397735036904,211025.0,2.862046466821686
AUT,Austria,2020,0.875506396987998,4607777.0,5.201,81.1926829268293,48716.4098900349,8916864.0,0.875506396987998,42651.52849701493,36944.0,-1910.446160415202,0.641,-0.7024390243901877,0.416039784142197,-4.287166749457905,239650.0,2.5216077422369434
AUT,Austria,2021,0.84549413889045,4650207.0,6.459,81.190243902439,53648.6437976214,8955797.0,0.84549413889045,45359.613890310386,38933.0,2708.085393295456,1.258,-0.0024390243903127384,0.43662211288633124,6.349327887475331,300357.0,2.695595021565961
AUT,Austria,2022,0.949623753156941,4715201.0,4.992,81.2951219512195,52336.7725223758,9041851.0,0.949623753156941,49700.24235081957,86054.0,4340.628460509186,-1.4669999999999996,0.1048780487805061,0.9608748389450916,9.569368185112403,235383.0,2.99445472432885
AUT,Austria,2023,0.924839558470698,4762160.0,5.264,81.5414634146342,56579.504175468,9131761.0,0.924839558470698,52326.96366013084,89910.0,2626.721309311266,0.27200000000000024,0.24634146341469432,0.9943760409234725,5.285127768130393,250680.0,3.0898994344872475
BEL,Belgium,1999,0.938283072395283,4368200.0,8.649,77.619512195122,25252.8019066564,10226419.0,0.938283072395283,23694.276559567028,,,,,,,377806.0,
BEL,Belgium,2000,1.08270508132602,4412646.0,6.586,77.7219512195122,23098.8865077401,10251250.0,1.08270508132602,25009.281794903247,24831.0,1315.005235336219,-2.062999999999999,0.10243902439020758,0.24281226888904772,5.549885568484503,290617.0,5.549885568484503
BEL,Belgium,2001,1.11653308564462,4307825.0,6.178,77.9731707317073,23015.0712632462,10286570.0,1.11653308564462,25697.088533883103,35320.0,687.8067389798562,-0.40800000000000036,0.2512195121950924,0.3445433483721505,2.7502058820418673,266137.0,4.150045725263185
BEL,Belgium,2002,1.05755899623965,4358408.0,6.91,78.0756097560976,25006.191397109,10332785.0,1.05755899623965,26445.522673703166,46215.0,748.4341398200631,0.7320000000000002,0.10243902439030705,0.4492751228057479,2.9125250466923935,301166.0,3.737538832406255
BEL,Belgium,2003,0.88404792718493,4395670.0,7.68,78.1292682926829,30655.2092679024,10376133.0,0.88404792718493,27100.67421070937,43348.0,655.1515370062043,0.7699999999999996,0.05365853658528863,0.41951903576817884,2.4773627849589586,337587.0,3.4224948205444305
BEL,Belgium,2004,0.803921647747618,4480433.0,7.363,78.8780487804878,35429.4077933344,10421137.0,0.803921647747618,28482.46789193969,45004.0,1381.7936812303196,-0.3169999999999993,0.7487804878049076,0.4337261289923733,5.098742822731239,329894.0,3.7577444209817927
BEL,Belgium,2005,0.803800192161442,4627612.0,8.44,78.9804878048781,36809.7013403619,10478617.0,0.803800192161442,29587.645010788186,57480.0,1105.1771188484963,1.076999999999999,0.10243902439029284,0.5515712920768578,3.880201403338557,390570.0,3.778153918041253
BEL,Belgium,2006,0.796432730949102,4647632.0,8.246,79.380487804878,38705.1067959147,10547958.0,0.796432730949102,30826.01390714699,69341.0,1238.3688963588029,-0.19399999999999906,0.3999999999999062,0.6617380900552083,4.185425693417888,383244.0,3.8363356002379154
BEL,Belgium,2007,0.729672399984083,4735412.0,7.459,79.7829268292683,44319.165448813,10625700.0,0.729672399984083,32338.47181832703,77742.0,1512.4579111800413,-0.7870000000000008,0.4024390243903042,0.737033651442287,4.906433623678397,353214.0,3.9700978531679754
BEL,Belgium,2008,0.679922680042729,4779497.0,6.976,79.6804878048781,48303.397956286,10709973.0,0.679922680042729,32842.575793608456,84273.0,504.10397528142494,-0.48299999999999965,-0.10243902439020758,0.7931053954092437,1.558836725845958,333418.0,3.7021799501321957
BEL,Belgium,2009,0.716957702016136,4801697.0,7.908,80.0341463414634,44923.3400135081,10796493.0,0.716957702016136,32208.1346229743,86520.0,-634.4411706341562,0.9320000000000004,0.3536585365853,0.8078451738393833,-1.9317643494869419,379718.0,3.138785520170282
BEL,Belgium,2010,0.754308990105961,4901576.0,8.293,80.1829268292683,44197.393671162,10895586.0,0.754308990105961,33338.4913854098,99093.0,1130.3567624354982,0.3849999999999989,0.14878048780489905,0.9178258162164221,3.509538120314515,406488.0,3.172490302001576
BEL,Belgium,2011,0.718413898653317,4884172.0,7.14,80.5853658536585,47760.8298776546,11038264.0,0.718413898653317,34312.043995323664,142678.0,973.552609913866,-1.1529999999999996,0.40243902439020474,1.3095027656153668,2.9202059525102797,348730.0,3.1514666062106347
BEL,Belgium,2012,0.778338120416812,4917260.0,7.542,80.3853658536585,44874.1709182123,11106932.0,0.778338120416812,34927.27784774413,68668.0,615.2338524204679,0.40200000000000014,-0.20000000000000284,0.6220905751121775,1.793055093145468,370860.0,3.046973412897929
BEL,Belgium,2013,0.752945122701996,4966858.0,8.425,80.5878048780488,46964.5946777056,11159407.0,0.752945122701996,35361.762502254554,52475.0,434.48465451042284,0.8830000000000009,0.20243902439030137,0.47245269890912045,1.2439694166961335,418458.0,2.9181874131692296
BEL,Belgium,2014,0.752728196932603,4984459.0,8.523,81.2878048780488,47995.7786961339,11209057.0,0.752728196932603,36127.77595831711,49650.0,766.013456062552,0.09799999999999898,0.7000000000000028,0.4449161142702218,2.166219673054237,424825.0,2.8680562304948967
BEL,Belgium,2015,0.901296423367096,4994454.0,8.482,80.9926829268293,40893.804537772,11274196.0,0.901296423367096,36857.43976776702,65139.0,729.663809449914,-0.04100000000000037,-0.2951219512194996,0.5811282786767791,2.0196754161999175,423630.0,2.8150324296014606
BEL,Belgium,2016,0.903421436257263,5001167.0,7.83,81.4390243902439,41854.5498296444,11331422.0,0.903421436257263,37812.29752099852,57226.0,954.857753231503,-0.6519999999999992,0.4463414634145977,0.5075838667342625,2.5906784607067523,391591.0,2.8018351373135366
BEL,Belgium,2017,0.885205508269372,5037325.0,7.09,81.4926829268293,44035.3239358548,11375158.0,0.885205508269372,38980.3113064448,43736.0,1168.0137854462737,-0.7400000000000002,0.05365853658540232,0.38597097522270474,3.0889786181271583,357146.0,2.8177875529142935
BEL,Belgium,2018,0.846772667108111,5093485.0,5.941,81.5951219512195,47487.2100392561,11427054.0,0.846772667108111,40210.87149846395,51896.0,1230.5601920191548,-1.149,0.10243902439019337,0.4562222344516087,3.156876255669361,302604.0,2.8356343267435076
BEL,Belgium,2019,0.893276257067409,5146209.0,5.364,81.9951219512195,46716.6227467964,11488980.0,0.893276257067409,41730.849910088466,61926.0,1519.9784116245137,-0.577,0.4000000000000057,0.5419244540193935,3.7800185745354486,276043.0,2.8828535391331043
BEL,Belgium,2020,0.875506396987998,5124712.0,5.545,80.6951219512195,45906.2875805246,11538604.0,0.875506396987998,40191.24843871997,49624.0,-1539.6014713684926,0.18100000000000005,-1.2999999999999972,0.43192694216545036,-3.689360448410839,284165.0,2.5698909682976785
BEL,Belgium,2021,0.84549413889045,5217415.0,6.248,81.790243902439,51658.238294958,11586195.0,0.84549413889045,43676.73770379318,47591.0,3485.489265073207,0.7030000000000003,1.0951219512194967,0.41245024094769267,8.672259261584191,325984.0,2.847271345265247
BEL,Belgium,2022,0.949623753156941,5320892.0,5.57,81.7487804878049,50605.7496677086,11680210.0,0.949623753156941,48056.42193077006,94015.0,4379.684226976882,-0.6779999999999999,-0.04146341463410863,0.8114398212700547,10.02749852033138,296374.0,3.159455135485514
BEL,Belgium,2023,0.924839558470698,5365023.0,5.547,82.3975609756098,55291.4754541329,11779946.0,0.924839558470698,51135.74374619371,99736.0,3079.3218154236456,-0.023000000000000576,0.6487804878049133,0.8538887571370779,6.4077217814087595,297598.0,3.2947995790656495
BGR,Bulgaria,1999,1.83638333333333,3458070.0,14.1,71.4121951219512,1660.9089125393,8210624.0,0.938283072395283,1558.4027174260827,,,,,,,487588.0,
BGR,Bulgaria,2000,2.123275,3441466.0,16.218,71.6634146341463,1621.26210738992,8170172.0,1.08270508132602,1755.3487218323978,-40452.0,196.94600440631507,2.1180000000000003,0.25121951219510663,-0.49267875377072556,12.63768358486943,558137.0,12.63768358486943
BGR,Bulgaria,2001,2.18470833333333,3494894.0,19.921,71.7682926829268,1770.90704918691,8009142.0,1.11653308564462,1977.2763120184695,-161030.0,221.9275901860717,3.7029999999999994,0.1048780487804919,-1.9709499383856355,12.642934559145758,696218.0,12.640309072007593
BGR,Bulgaria,2002,2.076975,3404016.0,18.11,71.8658536585366,2092.98288625558,7837161.0,1.05755899623965,2213.452880335217,-171981.0,236.1765683167473,-1.811,0.09756097560979526,-2.147308663025327,11.944540420638038,616467.0,12.408386188217742
BGR,Bulgaria,2003,1.73270166666667,3340007.0,13.733,72.0658536585366,2719.49436859287,7775327.0,0.88404792718493,2404.163359545617,-61834.0,190.71047921040008,-4.376999999999999,0.20000000000000284,-0.7889846846326098,8.615971946125999,458683.0,11.460282627694806
BGR,Bulgaria,2004,1.57510891666667,3379275.0,12.037,72.5634146341463,3389.68743360274,7716860.0,0.803921647747618,2725.043106971309,-58467.0,320.87974742569213,-1.6959999999999997,0.4975609756097015,-0.7519555126105915,13.346836276813479,406763.0,11.83759335751854
BGR,Bulgaria,2005,1.57413333333333,3314525.0,10.083,72.5609756097561,3899.82596332878,7658972.0,0.803800192161442,3134.6808587198543,-57888.0,409.63775174854527,-1.9540000000000006,-0.0024390243901990516,-0.7501496722760348,15.032340248144859,334204.0,12.370051172622928
BGR,Bulgaria,2006,1.55926666666667,3421452.0,8.951,72.6121951219512,4523.1465578805,7601022.0,0.796432730949102,3602.3819655757975,-57950.0,467.7011068559432,-1.1319999999999997,0.05121951219510379,-0.7566289575154483,14.920214463138159,306254.0,12.734360214125104
BGR,Bulgaria,2007,1.42905,3500732.0,6.878,72.6634146341463,5888.57081403932,7545338.0,0.729672399984083,4296.727598356296,-55684.0,694.3456327804984,-2.0730000000000004,0.05121951219510379,-0.7325856970286315,19.27462549545369,240780.0,13.551893374291176
BGR,Bulgaria,2008,1.33711666666667,3562863.0,5.609,72.9634146341463,7271.30338858025,7492561.0,0.679922680042729,4943.924087367261,-52777.0,647.1964890109648,-1.2690000000000001,0.29999999999999716,-0.6994650206524899,15.062544091893294,199841.0,13.719743454024744
BGR,Bulgaria,2009,1.40669166666667,3489069.0,6.817,73.4121951219512,6988.27316296465,7444443.0,0.716957702016136,5010.296267980169,-48118.0,66.37218061290878,1.2080000000000002,0.4487804878048962,-0.6422103203430729,1.3424999947410754,237850.0,12.482019108096377
BGR,Bulgaria,2010,1.47739166666667,3424396.0,10.279,73.5121951219512,6853.94805511171,7395599.0,0.754308990105961,5169.99463569003,-48844.0,159.69836770986058,3.4619999999999997,0.09999999999999432,-0.6561135601414358,3.187403681703649,351994.0,11.637054069333402
BGR,Bulgaria,2011,1.40645833333333,3339707.0,11.26,74.1634146341463,7849.58061302818,7348328.0,0.718413898653317,5639.247810999068,-47271.0,469.25317530903794,0.9809999999999999,0.6512195121951123,-0.6391774351205304,9.076473156657494,376051.0,11.42367232661041
BGR,Bulgaria,2012,1.52205,3358087.0,12.27,74.3146341463415,7431.95789508871,7305888.0,0.778338120416812,5784.576139080234,-42440.0,145.32832808116564,1.0099999999999998,0.15121951219519758,-0.5775463479583354,2.5770871036685072,412037.0,10.743165770999495
BGR,Bulgaria,2013,1.47356666666667,3333973.0,12.941,74.8609756097561,7795.98092108928,7160005.0,0.752945122701996,5869.945811211987,-145883.0,85.36967213175376,0.6710000000000012,0.546341463414592,-1.99678670135649,1.4758155149000807,431449.0,10.081212181278108
BGR,Bulgaria,2014,1.47418333333333,3290417.0,11.424,74.4658536585366,8069.60005667684,7073572.0,0.752728196932603,6074.215500629588,-86433.0,204.2696894176006,-1.5170000000000012,-0.3951219512194939,-1.2071639614776752,3.4799246191920874,375897.0,9.641126343805706
BGR,Bulgaria,2015,1.7644,3259536.0,9.143,74.6146341463415,7268.65445473873,6984225.0,0.901296423367096,6551.212262747327,-89347.0,476.9967621177393,-2.280999999999999,0.14878048780489905,-1.263110066597184,7.852812631825445,298019.0,9.52935673680694
BGR,Bulgaria,2016,1.76804166666667,3159813.0,7.575,74.8121951219512,7822.49923292968,6894139.0,0.903421436257263,7067.01349213467,-90086.0,515.8012293873426,-1.5680000000000005,0.19756097560970431,-1.2898496254058256,7.873370739647423,239356.0,9.431945795797557
BGR,Bulgaria,2017,1.73545833333333,3235284.0,6.164,74.8146341463415,8696.68930427924,6803468.0,0.885205508269372,7698.357275855316,-90671.0,631.3437837206466,-1.4110000000000005,0.0024390243902985276,-1.3151896125099927,8.933671690641454,199423.0,9.404263901066663
BGR,Bulgaria,2018,1.65704166666667,3181267.0,5.211,74.9634146341464,9849.38397225174,6710798.0,0.846772667108111,8340.189135555487,-92670.0,641.8318597001708,-0.9529999999999994,0.14878048780489905,-1.3620994469291214,8.337257374546315,165776.0,9.348105662828749
BGR,Bulgaria,2019,1.74704166666667,3209606.0,4.148,75.1121951219512,10353.7204584127,6616726.0,0.893276257067409,9248.732657813154,-94072.0,908.5435222576671,-1.0630000000000006,0.14878048780479958,-1.4018005012220613,10.893560175804762,133134.0,9.42537838847755
BGR,Bulgaria,2020,1.71633333333333,3132138.0,5.037,73.3560975609756,10760.211975413,6550696.0,0.875506396987998,9420.634417420944,-66030.0,171.90175960779015,0.8890000000000002,-1.7560975609756042,-0.9979255601637371,1.8586520550204266,157766.0,9.065058086884354
BGR,Bulgaria,2021,1.653775,3082471.0,5.166,71.2121951219512,12966.1457543396,6507301.0,0.84549413889045,10962.800239293425,-43395.0,1542.1658218724806,0.12900000000000045,-2.1439024390244015,-0.6624486924748152,16.37008457753819,159240.0,9.397104745550438
BGR,Bulgaria,2022,1.86014166666667,3134677.0,4.148,74.1609756097561,13999.1949530956,6465097.0,0.949623753156941,13293.968052534352,-42204.0,2331.167813240927,-1.0180000000000007,2.948780487804896,-0.648563820852921,21.264346356375597,130026.0,9.913071772108053
BGR,Bulgaria,2023,1.80896666666667,3134615.0,4.319,75.7073170731707,15853.208636704,6446596.0,0.924839558470698,14661.674475913183,-18501.0,1367.7064233788315,0.17100000000000026,1.5463414634146062,-0.2861674001178982,10.288172936583017,135384.0,9.92870098729451
HRV,Croatia,1999,7.11174283333333,1983687.0,13.559,72.6419512195122,5269.03394637289,4512597.0,0.938283072395283,4943.845359757797,,,,,,,268968.0,
HRV,Croatia,2000,8.27766641666667,1953924.0,16.064,72.8078048780488,4953.65158789022,4468302.0,1.08270508132602,5363.343745327448,-44295.0,419.49838556965096,2.505000000000001,0.16585365853660505,-0.9815855481887681,8.485265113353035,313878.0,8.485265113353035
HRV,Croatia,2001,8.341541,1869944.0,15.822,74.5129268292683,5364.83824691607,4299642.0,1.11653308564462,5990.019401813473,-168660.0,626.6756564860252,-0.24200000000000088,1.7051219512194962,-3.774588199275697,11.684420880760914,295863.0,10.084842997056974
HRV,Croatia,2002,7.8716825,1859183.0,15.053,74.7173170731707,6219.58164143945,4302174.0,1.05755899623965,6577.574517751261,2532.0,587.5551159377874,-0.7689999999999984,0.20439024390240945,0.05888862375054149,9.808901716744112,279863.0,9.99286257028602
HRV,Croatia,2003,6.70496883333333,1865695.0,13.924,74.6139024390244,8190.11135193887,4303399.0,0.88404792718493,7240.450964095323,1225.0,662.8764463440621,-1.1290000000000013,-0.10341463414630425,0.028473976180420912,10.077824957438652,259779.0,10.014103167074179
HRV,Croatia,2004,6.03434066666667,1912837.0,13.664,75.520243902439,9718.97322801967,4304600.0,0.803921647747618,7813.292971884558,1201.0,572.8420077892351,-0.2599999999999998,0.9063414634146056,0.02790817212161567,7.911689625824447,261370.0,9.593620458824232
HRV,Croatia,2005,5.94923691666667,1910033.0,12.598,75.2446341463415,10443.5278353294,4310145.0,0.803800192161442,8394.509680881141,5545.0,581.2167089965833,-1.065999999999999,-0.27560975609750926,0.12881568554570233,7.43881883206019,240626.0,9.234486854363558
HRV,Croatia,2006,5.83779325,1894312.0,11.13,75.8368292682927,11501.2099669894,4311159.0,0.796432730949102,9159.9400632284,1014.0,765.4303823472583,-1.468,0.5921951219512067,0.02352589066028088,9.118226215052916,210837.0,9.217878191604894
HRV,Croatia,2007,5.36453566666667,1924883.0,9.909,75.7056097560976,13755.8321073292,4310217.0,0.729672399984083,10037.251027533004,-942.0,877.3109643046046,-1.221,-0.13121951219510208,-0.02185027274568263,9.577693284549715,190737.0,9.262855078222998
HRV,Croatia,2008,4.93503975,1934423.0,8.53,75.9121951219512,15888.0606949392,4309705.0,0.679922680042729,10802.652808384606,-512.0,765.4017808516019,-1.3790000000000013,0.20658536585359855,-0.011878752276273108,7.625611621668549,165006.0,9.080939138605837
HRV,Croatia,2009,5.28394641666667,1932994.0,9.202,76.1682926829268,14474.6519774194,4305181.0,0.716957702016136,10377.71321921393,-4524.0,-424.9395891706754,0.6720000000000006,0.2560975609756042,-0.10497238210039894,-3.933659599250039,177874.0,7.779479264820249
HRV,Croatia,2010,5.49801058333333,1911488.0,11.62,76.4756097560976,13729.7654965022,4295427.0,0.754308990105961,10356.485546058242,-9754.0,-21.227673155688535,2.4179999999999993,0.30731707317079326,-0.22656422575496604,-0.20455058554119665,222115.0,7.053658369332845
HRV,Croatia,2011,5.34386975,1880089.0,13.678,76.7756097560976,14691.558296292,4280622.0,0.718413898653317,10554.619672931618,-14805.0,198.13412687337586,2.0580000000000016,0.29999999999999716,-0.34466887692422565,1.913140572564087,257159.0,6.625281886268781
HRV,Croatia,2012,5.85029183333333,1859596.0,16.046,77.1682926829268,13507.7805260991,4260368.0,0.778338120416812,10513.620505686791,-20254.0,-40.99916724482682,2.3679999999999986,0.3926829268292096,-0.473155536742087,-0.3884476041327467,298391.0,6.0857642331609725
HRV,Croatia,2013,5.70488016666667,1830788.0,17.231,77.5707317073171,14134.9474982889,4233922.0,0.752945122701996,10642.839778485408,-26446.0,129.21927279861666,1.1850000000000023,0.40243902439029,-0.6207444990667499,1.2290654083312536,315463.0,5.738857174244564
HRV,Croatia,2014,5.74816541666667,1870242.0,17.209,77.7243902439024,14186.7295493276,4201598.0,0.752728196932603,10678.751354035843,-32324.0,35.91157555043537,-0.022000000000002018,0.15365853658531137,-0.7634528930858919,0.33742475032867425,321850.0,5.378761679316837
HRV,Croatia,2015,6.85830375,1864017.0,16.15,77.2756097560976,12283.7840620053,4151725.0,0.901296423367096,11071.330640499114,-49873.0,392.5792864632713,-1.059000000000001,-0.44878048780481095,-1.1870007554268591,3.67626582404601,301039.0,5.272355688362411
HRV,Croatia,2016,6.80599016666667,1794702.0,13.015,77.9219512195122,12820.1653893008,4106867.0,0.903421436257263,11582.012229057782,-44858.0,510.6815885586675,-3.134999999999998,0.6463414634146005,-1.0804665530592672,4.612648697263055,233580.0,5.233549394768331
HRV,Croatia,2017,6.623831,1774192.0,11.078,77.7268292682927,13901.7878144679,4041407.0,0.885205508269372,12305.939148159021,-65460.0,723.926919101239,-1.9370000000000012,-0.19512195121949105,-1.5939157513501168,6.2504416744181945,196545.0,5.290043410304435
HRV,Croatia,2018,6.27902525,1735734.0,8.322,77.919512195122,15460.3669595491,3988775.0,0.846772667108111,13091.416164807508,-52632.0,785.4770166484868,-2.7560000000000002,0.192682926829292,-1.3023187221677945,6.382909968850248,144448.0,5.347562702859477
HRV,Croatia,2019,6.62254516666667,1716971.0,6.551,78.2243902439024,15563.5987295029,3949390.0,0.893276257067409,13902.593219589433,-39385.0,811.1770547819251,-1.770999999999999,0.30487804878040947,-0.9873958796873694,6.196251380064899,112479.0,5.389997136719749
HRV,Croatia,2020,6.6140555,1706748.0,7.389,77.5243902439024,14807.5608543265,3914206.0,0.875506396987998,12964.114251751917,-35184.0,-938.4789678375164,0.8380000000000001,-0.7000000000000028,-0.8908717548785972,-6.750387880982911,126112.0,4.811883564448193
HRV,Croatia,2021,6.36008316666667,1728310.0,7.483,76.4243902439025,17788.7865816658,3878981.0,0.84549413889045,15040.314792771518,-35225.0,2076.2005410196016,0.09399999999999942,-1.099999999999909,-0.8999270861063557,16.01498182368326,129329.0,5.321115303504333
HRV,Croatia,2022,7.1597415,1734995.0,6.811,77.5756097560976,18465.5414420364,3855641.0,0.949623753156941,17535.31676826164,-23340.0,2495.0019754901223,-0.6719999999999997,1.1512195121951123,-0.6017044167011876,16.58876167066157,118171.0,5.811012971641604
HRV,Croatia,2023,0.924839558470698,1731788.0,6.121,78.4731707317073,22184.2279304842,3859686.0,0.924839558470698,20516.851564242334,4045.0,2981.534795980693,-0.6899999999999995,0.897560975609693,0.10491121969082862,17.003027863044796,106003.0,6.277346925450071
CYP,Cyprus,1999,0.54294775,434538.0,5.532,77.572,15287.91796875,931234.0,0.938283072395283,14344.394642245803,,,,,,,24039.0,
CYP,Cyprus,2000,0.622409116666667,444571.0,4.766,77.9,14388.3525390625,947667.0,1.08270508132602,15578.34240595311,16433.0,1233.9477637073069,-0.766,0.32800000000000296,1.7646477684448714,8.602299326548057,21188.0,8.602299326548057
CYP,Cyprus,2001,0.643107026158333,467154.0,4.043,78.185,14821.44921875,964127.0,1.11653308564462,16548.63842993598,16460.0,970.2960239828717,-0.7229999999999999,0.2849999999999966,1.7368970323964117,6.228493370463362,18887.0,7.415396348505709
CYP,Cyprus,2002,0.610659989666667,477404.0,3.336,78.758,16093.2158203125,981440.0,1.05755899623965,17019.525169197746,17313.0,470.8867392617649,-0.7070000000000003,0.5729999999999933,1.7957177840678629,2.845471192421156,15926.0,5.892087963144192
CYP,Cyprus,2003,0.517443261666667,498316.0,4.153,78.908,20252.24609375,999590.0,0.88404792718493,17903.956180018784,18150.0,884.4310108210375,0.8169999999999997,0.15000000000000568,1.8493234431040007,5.196566896129973,20695.0,5.718207696390637
CYP,Cyprus,2004,0.46860055225,512182.0,4.77,79.007,23792.619140625,1017875.0,0.803921647747618,19127.401583762763,18285.0,1223.445403743979,0.617,0.09900000000000375,1.8292499924969174,6.833380239778353,24431.0,5.94124220506818
CYP,Cyprus,2005,0.464070507161667,525197.0,5.481,79.198,24959.26171875,1036151.0,0.803800192161442,20062.259365738973,18276.0,934.8577819762104,0.7110000000000003,0.1909999999999883,1.7955053420115386,4.887531523203914,28786.0,5.765623758090801
CYP,Cyprus,2006,0.458915946916667,538627.0,4.593,79.456,26729.28125,1054418.0,0.796432730949102,21288.074462244127,18267.0,1225.8150965051536,-0.8879999999999999,0.2580000000000098,1.7629669806813908,6.1100550748462545,24739.0,5.81482823191301
CYP,Cyprus,2007,0.426125,556863.0,3.946,79.798,31244.87890625,1072714.0,0.729672399984083,22798.525778735486,18296.0,1510.4513164913587,-0.6469999999999998,0.34199999999999875,1.7351752341101978,7.09529327873335,21974.0,5.974886362765552
CYP,Cyprus,2008,0.679922680042729,569349.0,3.756,79.906,35397.296875,1091026.0,0.679922680042729,24067.424957518117,18312.0,1268.8991787826308,-0.1900000000000004,0.10800000000000409,1.707071968856555,5.565707147460164,21385.0,5.929422005509398
CYP,Cyprus,2009,0.716957702016136,583119.0,5.594,80.375,32236.44921875,1109371.0,0.716957702016136,23112.170553034863,18345.0,-955.2544044832539,1.8380000000000005,0.4689999999999941,1.6814448051650555,-3.9690760692903004,32620.0,4.9395721980294285
CYP,Cyprus,2010,0.754308990105961,600971.0,6.359,80.632,31105.02734375,1127816.0,0.754308990105961,23462.801762882365,18445.0,350.63120984750276,0.7649999999999997,0.257000000000005,1.66265388224498,1.517084728337914,38216.0,4.628436973512017
CYP,Cyprus,2011,0.718413898653317,610147.0,7.942,80.855,32485.798828125,1146493.0,0.718413898653317,23338.249386980635,18677.0,-124.55237590173056,1.5830000000000002,0.22299999999999898,1.6560325443157442,-0.530850395278748,48458.0,4.19849635944612
CYP,Cyprus,2012,0.778338120416812,623910.0,12.097,81.128,28991.935546875,1165397.0,0.778338120416812,22565.528620800047,18904.0,-772.7207661805878,4.154999999999999,0.27299999999999613,1.6488543759098473,-3.3109628463035223,75474.0,3.620845651311533
CYP,Cyprus,2013,0.752945122701996,635175.0,16.131,81.317,27764.73046875,1183895.0,0.752945122701996,20905.318389580814,18498.0,-1660.2102312192328,4.034000000000001,0.18899999999999295,1.587270260692275,-7.357284906186123,102460.0,2.8366934686331287
CYP,Cyprus,2014,0.752728196932603,651925.0,16.277,81.337,26993.103515625,1201801.0,0.752728196932603,20318.470138931512,17906.0,-586.8482506493019,0.1460000000000008,0.020000000000010232,1.5124652101748959,-2.807172030165239,106114.0,2.4604357687132374
CYP,Cyprus,2015,0.901296423367096,657397.0,15.026,81.464,23088.44140625,1219502.0,0.901296423367096,20809.52966057389,17701.0,491.05952164237897,-1.2510000000000012,0.12699999999999534,1.472872796744218,2.4168134622570614,98780.0,2.4577093745597267
CYP,Cyprus,2016,0.903421436257263,663048.0,13.006,81.534,24280.056640625,1237112.0,0.903421436257263,21935.123642681134,17610.0,1125.5939821072425,-2.0199999999999996,0.07000000000000739,1.4440320721081257,5.409031345094806,86236.0,2.6313165492970843
CYP,Cyprus,2017,0.885205508269372,678816.0,11.155,81.543,26247.44921875,1254275.0,0.885205508269372,23234.386626458127,17163.0,1299.2629837769928,-1.8510000000000009,0.009000000000000341,1.3873440723232822,5.923207933275099,75722.0,2.8141994039625295
CYP,Cyprus,2018,0.846772667108111,698503.0,8.504,81.556,29120.375,1270737.0,0.846772667108111,24658.33760593836,16462.0,1423.9509794802325,-2.651,0.012999999999991019,1.3124713479898853,6.128635984126696,59401.0,2.9886434344974857
CYP,Cyprus,2019,0.893276257067409,715150.0,7.155,81.454,29227.173828125,1286671.0,0.893276257067409,26107.940441846036,15934.0,1449.6028359076772,-1.3489999999999993,-0.10200000000000387,1.2539180019154328,5.878753300703354,51169.0,3.133148927807779
CYP,Cyprus,2020,0.875506396987998,719491.0,7.755,81.23,28130.341796875,1302247.0,0.875506396987998,24628.294192622918,15576.0,-1479.6462492231185,0.5999999999999996,-0.22399999999998954,1.2105658711512035,-5.667418510161482,55797.0,2.714074287904481
CYP,Cyprus,2021,0.84549413889045,735675.0,7.513,80.573,32937.83984375,1317309.0,0.84549413889045,27848.75053560296,15062.0,3220.4563429800437,-0.242,-0.6570000000000107,1.1566162179678763,13.076246035523997,55271.0,3.1850820946144585
CYP,Cyprus,2022,0.949623753156941,755975.0,6.806,80.434,33231.04296875,1331370.0,0.949623753156941,31556.98774530395,14061.0,3708.23720970099,-0.7069999999999999,-0.1389999999999958,1.0674033199499888,13.31563225775687,51452.0,3.6255407973597813
CYP,Cyprus,2023,0.924839558470698,767136.0,5.835,81.648,36623.69140625,1344976.0,0.924839558470698,33871.03858972334,13606.0,2314.050844419391,-0.9710000000000001,1.2139999999999986,1.02195482848495,7.332926903847947,44762.0,3.7800152184634546
CZE,Czechia,1999,34.56925,5218700.0,8.702,74.6682926829268,6377.6211077224,10283860.0,0.938283072395283,5984.013927526781,,,,,,,454131.0,
CZE,Czechia,2000,38.5984166666667,5175714.0,8.764,74.9682926829268,6062.92152842793,10255063.0,1.08270508132602,6564.355946509839,-28797.0,580.3420189830576,0.06199999999999939,0.29999999999999716,-0.28002131495372673,9.69820635465859,453600.0,9.69820635465859
CZE,Czechia,2001,38.0353283333333,5146214.0,8.128,75.1731707317073,6669.07494847497,10216605.0,1.11653308564462,7446.2428306159945,-38458.0,881.8868841061558,-0.6359999999999992,0.20487804878050042,-0.3750147610014687,13.434476912773752,418284.0,11.56634163371617
